netst,stlo,stla,geometry,index_right,STATE,ORIG_LABEL,SGMC_LABEL,UNIT_LINK,UNIT_NAME,AGE_MIN,AGE_MAX,MAJOR1,MAJOR2,MAJOR3,MINOR1,MINOR2,MINOR3,MINOR4,MINOR5,INCIDENTAL,INDETERMIN,REF_ID,REFERENCE,GENERALIZE,DIGITAL_UR,NGMDB1,NGMDB2,NGMDB3,RuleID,FIPS_C
XC.OR007,-121.312798,44.371201,POINT (-121.312798 44.371201),14599.0,OR,Ts,Ts;0,ORTs;0,Tuffaceous sedimentary rocks and tuff,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Sandstone,Siltstone,Mudstone,Claystone,Rhyolite,Diatomite,Basalt,Conglomerate,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
XC.OR008,-120.974701,44.409,POINT (-120.974701 44.409),14343.0,OR,Ts,Ts;0,ORTs;0,Tuffaceous sedimentary rocks and tuff,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Sandstone,Siltstone,Mudstone,Claystone,Rhyolite,Diatomite,Basalt,Conglomerate,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
XC.OR009,-119.4132,44.465698,POINT (-119.4132 44.465698),13636.0,OR,Tcp,Tcp;0,ORTcp;0,Picture Gorge Basalt,Phanerozoic - Cenozoic - Tertiary-Neogene - Middle-Miocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Miocene,Basalt,,,,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
XC.OR011,-118.835999,44.3969,POINT (-118.835999 44.3969),14310.0,OR,Ts,Ts;0,ORTs;0,Tuffaceous sedimentary rocks and tuff,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Sandstone,Siltstone,Mudstone,Claystone,Rhyolite,Diatomite,Basalt,Conglomerate,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
XC.OR012,-121.489799,44.273899,POINT (-121.489799 44.273899),12519.0,OR,Tob,Tob;0,ORTob;0,Olivine basalt,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Basalt,,,Basaltic-andesite,Andesite,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
XC.OR014,-119.0243,44.2038,POINT (-119.0243 44.2038),14622.0,OR,Ts,Ts;0,ORTs;0,Tuffaceous sedimentary rocks and tuff,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Sandstone,Siltstone,Mudstone,Claystone,Rhyolite,Diatomite,Basalt,Conglomerate,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
XC.OR015,-121.030197,44.2155,POINT (-121.030197 44.2155),7544.0,OR,Qf,Qf;0,ORQf;0,Fanglomerate,Phanerozoic - Cenozoic - Quaternary - Holocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Mixed-clastic,,,,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
XC.OR016,-120.6017,44.214699,POINT (-120.6017 44.214699),8766.0,OR,Qls,Qls;0,ORQls;0,Landslide and debris-flow deposits,Phanerozoic - Cenozoic - Quaternary - Holocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Coarse-detrital,,,Fine-detrital,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,29.0,41
XC.OR018,-121.409401,44.148701,POINT (-121.409401 44.148701),7789.0,OR,Qs,Qs;0,ORQs;0,Lacustrine and fluvial sedimentary rocks,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Clay,Silt,Sand,Gravel,,,,,Peat,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,29.0,41
XC.OR019,-118.993599,44.112598,POINT (-118.993599 44.112598),9859.0,OR,Tat,Tat;0,ORTat;0,Silicic ash-flow tuff,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Miocene,Rhyolite,Dacite,,Sandstone-mudstone,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
XC.OR020,-120.247101,44.156601,POINT (-120.247101 44.156601),16619.0,OR,Tsfj,Tsfj;0,ORTsfj;0,John Day Formation of east-central Oregon,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Miocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Late-Eocene,Sandstone-mudstone,,,,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
XC.OR021,-118.597702,44.184799,POINT (-118.597702 44.184799),14282.0,OR,Ts,Ts;0,ORTs;0,Tuffaceous sedimentary rocks and tuff,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Sandstone,Siltstone,Mudstone,Claystone,Rhyolite,Diatomite,Basalt,Conglomerate,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
XC.OR024,-120.685898,44.053101,POINT (-120.685898 44.053101),7547.0,OR,Qf,Qf;0,ORQf;0,Fanglomerate,Phanerozoic - Cenozoic - Quaternary - Holocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Mixed-clastic,,,,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
XC.OR025,-119.861603,44.0303,POINT (-119.861603 44.0303),9423.0,OR,Tat,Tat;0,ORTat;0,Silicic ash-flow tuff,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Miocene,Rhyolite,Dacite,,Sandstone-mudstone,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
XC.OR027,-118.969299,44.0075,POINT (-118.969299 44.0075),14063.0,OR,Ts,Ts;0,ORTs;0,Tuffaceous sedimentary rocks and tuff,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Sandstone,Siltstone,Mudstone,Claystone,Rhyolite,Diatomite,Basalt,Conglomerate,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
XC.OR029,-121.192497,43.991798,POINT (-121.192497 43.991798),6871.0,OR,Qb,Qb;0,ORQb;0,Basalt and basaltic andesite,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Basalt,Basaltic-andesite,,,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
XC.OR030,-121.0364,43.905998,POINT (-121.0364 43.905998),8347.0,OR,Qs,Qs;0,ORQs;0,Lacustrine and fluvial sedimentary rocks,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Clay,Silt,Sand,Gravel,,,,,Peat,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,29.0,41
XC.OR031,-119.272499,43.907398,POINT (-119.272499 43.907398),6545.0,OR,Js,Js2;0,ORJs2;0,Sedimentary rocks,Phanerozoic - Mesozoic - Jurassic - Late-Jurassic - Oxfordian,Phanerozoic - Mesozoic - Jurassic - Early-Jurassic - Hettangian,Mudstone,Shale,,Siltstone,Graywacke,Andesite,Dacite,"Limestone, Metasedimentary, Rhyolite, Basalt",,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
XC.OR032,-120.8862,43.855301,POINT (-120.8862 43.855301),7570.0,OR,Qf,Qf;0,ORQf;0,Fanglomerate,Phanerozoic - Cenozoic - Quaternary - Holocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Mixed-clastic,,,,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
XC.OR033,-119.028,43.774101,POINT (-119.028 43.774101),10567.0,OR,Tat,Tat;0,ORTat;0,Silicic ash-flow tuff,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Miocene,Rhyolite,Dacite,,Sandstone-mudstone,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
XC.OR034,-120.558998,43.835899,POINT (-120.558998 43.835899),5818.0,OR,Qb,Qb;0,ORQb;0,Basalt and basaltic andesite,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Basalt,Basaltic-andesite,,,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
XC.OR035,-120.022697,43.8876,POINT (-120.022697 43.8876),10815.0,OR,Tc,Tc;0,ORTc;0,Columbia River Basalt Group and related flows,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Basalt,,,Andesite,Sandstone-mudstone,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
XC.OR039,-118.987602,43.694199,POINT (-118.987602 43.694199),10567.0,OR,Tat,Tat;0,ORTat;0,Silicic ash-flow tuff,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Miocene,Rhyolite,Dacite,,Sandstone-mudstone,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
XC.OR040,-120.284897,43.7174,POINT (-120.284897 43.7174),14084.0,OR,Ts,Ts;0,ORTs;0,Tuffaceous sedimentary rocks and tuff,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Sandstone,Siltstone,Mudstone,Claystone,Rhyolite,Diatomite,Basalt,Conglomerate,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
XC.OR041,-121.512604,43.733398,POINT (-121.512604 43.733398),8339.0,OR,Qs,Qs;0,ORQs;0,Lacustrine and fluvial sedimentary rocks,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Clay,Silt,Sand,Gravel,,,,,Peat,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,29.0,41
XC.OR042,-120.730003,43.682899,POINT (-120.730003 43.682899),9041.0,OR,QTb,QTb;0,ORQTb;0,Basalt,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Basalt,,,,,,,,Clastic,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
XC.OR043,-119.709198,43.680302,POINT (-119.709198 43.680302),10567.0,OR,Tat,Tat;0,ORTat;0,Silicic ash-flow tuff,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Miocene,Rhyolite,Dacite,,Sandstone-mudstone,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
XC.OR044,-119.220001,43.6325,POINT (-119.220001 43.6325),14240.0,OR,Tob,Tob;0,ORTob;0,Olivine basalt,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Basalt,,,Basaltic-andesite,Andesite,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
XC.OR046,-120.192596,43.679298,POINT (-120.192596 43.679298),7054.0,OR,Qgf,Qgf;0,ORQgf;0,Glaciofluvial deposits,Phanerozoic - Cenozoic - Quaternary - Holocene,Phanerozoic - Cenozoic - Quaternary - Holocene,Gravel,Sand,,Silt,Clay,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,29.0,41
XC.OR048,-120.441299,43.615002,POINT (-120.441299 43.615002),9041.0,OR,QTb,QTb;0,ORQTb;0,Basalt,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Basalt,,,,,,,,Clastic,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
XC.OR049,-118.601898,43.594299,POINT (-118.601898 43.594299),11790.0,OR,Tba,Tba;0,ORTba;0,Basalt and andesite,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Basalt,Andesite,,Rhyolite,Quartz-latite,Siltstone,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
XC.OR051,-120.012398,43.640499,POINT (-120.012398 43.640499),14193.0,OR,Tob,Tob;0,ORTob;0,Olivine basalt,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Basalt,,,Basaltic-andesite,Andesite,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
XC.OR052,-119.024902,43.5224,POINT (-119.024902 43.5224),7930.0,OR,Qs,Qs;0,ORQs;0,Lacustrine and fluvial sedimentary rocks,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Clay,Silt,Sand,Gravel,,,,,Peat,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,29.0,41
XC.OR053,-118.408798,43.550098,POINT (-118.408798 43.550098),9951.0,OR,Tat,Tat;0,ORTat;0,Silicic ash-flow tuff,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Miocene,Rhyolite,Dacite,,Sandstone-mudstone,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
